Age,Education,Experience,SkillsScore,Certifications,JobRole,CompanyType,Salary
52,Master,14,78.0,9,Manager,Government,210374
52,PhD,18,58.0,9,Data Analyst,MNC,206639
48,PhD,12,93.0,7,Software Engineer,MNC,207921
33,High School,20,76.0,4,Data Scientist,Startup,187769
51,Bachelor,26,56.0,3,Data Analyst,MNC,180917
34,Master,28,65.0,8,DevOps Engineer,Government,232521
40,PhD,19,61.0,8,Software Engineer,MNC,214572
38,Master,24,47.0,0,Data Scientist,Government,181280
49,PhD,5,72.0,1,HR,Startup,132646
26,High School,1,41.0,7,Data Scientist,MNC,122997
52,High School,21,69.0,4,DevOps Engineer,Government,184083
49,Master,31,86.0,6,HR,MNC,223789
22,High School,15,59.0,0,HR,MNC,137804
43,Master,17,99.0,9,HR,MNC,210937
39,PhD,4,57.0,4,Manager,MNC,174497
51,Bachelor,29,82.0,2,Manager,Startup,212007
25,High School,18,96.0,9,HR,Government,176993
39,PhD,22,49.0,1,Software Engineer,MNC,193438
54,Bachelor,33,63.0,1,HR,Government,177100
30,Bachelor,12,95.0,8,Data Analyst,Startup,178638
45,Bachelor,28,43.0,3,HR,Government,162461
22,PhD,21,76.0,3,Manager,Government,219625
31,PhD,8,43.0,6,Manager,Startup,180564
51,Master,18,52.0,9,Data Analyst,MNC,177853
35,Bachelor,5,64.0,9,Data Analyst,Government,152932
29,Bachelor,14,52.0,1,Data Scientist,Government,159179
43,Bachelor,19,57.0,2,Software Engineer,MNC,170500
39,Master,8,98.0,2,Software Engineer,MNC,184762
29,Bachelor,31,63.0,5,Software Engineer,Government,197925
55,PhD,3,41.0,2,DevOps Engineer,Startup,138569
41,Bachelor,17,87.0,4,Manager,MNC,205740
29,High School,4,72.0,3,Software Engineer,MNC,137808
48,PhD,19,97.0,2,Data Scientist,Startup,229472
27,Master,22,58.0,7,Data Scientist,Government,215969
36,Bachelor,10,,9,Software Engineer,MNC,169060
36,High School,21,67.0,2,Data Analyst,Government,146861
53,Master,3,74.0,5,Data Scientist,Government,163894
24,Master,28,96.0,6,Data Analyst,Government,215272
24,PhD,33,78.0,6,Manager,Startup,256130
59,Master,12,49.0,1,DevOps Engineer,Government,161480
37,,8,40.0,2,Data Scientist,Government,141717
57,Master,30,81.0,9,Data Analyst,MNC,237031
59,Master,6,60.0,9,Software Engineer,MNC,172936
49,Bachelor,3,48.0,3,Manager,Startup,138977
56,Bachelor,18,99.0,6,HR,Startup,175876
58,Bachelor,29,86.0,1,HR,MNC,193800
59,Bachelor,30,54.0,2,Software Engineer,MNC,197412
57,High School,34,74.0,6,Manager,Startup,220528
55,Bachelor,20,96.0,6,Manager,Government,210232
27,Master,30,44.0,9,Manager,Startup,223686
47,Bachelor,18,80.0,2,Manager,Government,196078
48,Bachelor,30,97.0,0,HR,MNC,197273
42,PhD,31,61.0,2,Data Analyst,MNC,220668
34,Master,1,80.0,4,Manager,MNC,173537
27,Bachelor,9,62.0,6,Data Analyst,Government,153882
57,Bachelor,1,46.0,3,Manager,Startup,128161
42,Bachelor,1,95.0,0,Data Scientist,Government,141392
25,High School,23,62.0,5,DevOps Engineer,Startup,176963
22,Bachelor,16,83.0,1,Data Scientist,Startup,185161
47,PhD,31,64.0,2,DevOps Engineer,Startup,231085
41,Master,15,66.0,3,Data Scientist,MNC,178517
58,Master,15,80.0,5,Manager,Startup,194703
35,Bachelor,30,45.0,5,Data Analyst,MNC,178938
41,Bachelor,23,94.0,6,DevOps Engineer,Startup,218894
30,Bachelor,0,73.0,4,HR,Startup,109741
43,Master,10,48.0,6,Software Engineer,MNC,168583
59,Master,20,99.0,1,DevOps Engineer,MNC,216326
25,High School,3,88.0,0,DevOps Engineer,Government,142330
21,PhD,6,72.0,9,HR,Startup,175671
33,High School,25,90.0,7,Manager,MNC,233563
41,PhD,11,99.0,0,Data Scientist,Government,211436
46,High School,30,45.0,1,Data Scientist,Government,171335
41,Master,16,76.0,9,Data Analyst,MNC,197422
38,High School,32,70.0,5,Manager,Startup,206177
57,PhD,10,,0,HR,Government,154242
52,Bachelor,27,80.0,9,Manager,Startup,220648
56,PhD,31,68.0,2,Manager,Startup,243979
37,Bachelor,0,97.0,6,Data Scientist,Government,169005
55,Master,27,53.0,7,HR,MNC,187344
31,PhD,6,75.0,3,Software Engineer,Startup,158146
41,High School,1,75.0,2,DevOps Engineer,MNC,140379
46,PhD,23,92.0,0,Data Scientist,Government,226764
24,Bachelor,3,54.0,8,HR,Startup,122966
54,Master,18,47.0,9,Data Analyst,MNC,173567
38,High School,25,65.0,5,DevOps Engineer,MNC,199960
55,PhD,10,75.0,5,DevOps Engineer,Startup,188787
49,Bachelor,10,87.0,8,Data Scientist,MNC,201202
49,High School,2,60.0,0,Data Analyst,MNC,105010
58,Master,11,67.0,5,Data Scientist,Government,174179
41,High School,2,43.0,4,Manager,Government,120287
33,Master,26,55.0,5,HR,MNC,191529
37,High School,1,61.0,7,Data Analyst,MNC,114172
29,PhD,15,51.0,4,DevOps Engineer,Startup,188629
21,Bachelor,1,55.0,1,Data Scientist,Government,125140
22,PhD,29,90.0,1,DevOps Engineer,Startup,241511
49,PhD,19,79.0,9,Data Analyst,MNC,224647
53,Master,27,77.0,4,DevOps Engineer,Startup,217823
30,Master,24,81.0,2,Data Scientist,MNC,209188
41,Master,31,76.0,9,Data Scientist,Government,246827
48,PhD,9,68.0,2,Software Engineer,Government,181047
31,High School,32,57.0,7,DevOps Engineer,MNC,210806
54,High School,12,49.0,6,Software Engineer,Government,134102
28,PhD,15,81.0,0,Software Engineer,MNC,199827
42,PhD,21,78.0,4,DevOps Engineer,Startup,224075
28,Bachelor,19,57.0,8,Data Analyst,MNC,169920
35,Master,26,40.0,3,Manager,Startup,187896
37,Master,15,78.0,0,Data Scientist,MNC,192344
43,PhD,33,60.0,7,HR,Government,218811
44,PhD,31,40.0,4,Software Engineer,MNC,226189
39,High School,25,54.0,1,Data Analyst,MNC,166651
25,PhD,24,43.0,0,DevOps Engineer,MNC,193109
52,High School,1,99.0,2,Data Analyst,Government,129706
21,PhD,11,59.0,8,Data Analyst,MNC,185027
43,Bachelor,8,49.0,0,DevOps Engineer,Government,124762
57,Bachelor,11,62.0,3,HR,MNC,142960
28,High School,25,80.0,7,DevOps Engineer,Startup,192958
33,Master,8,73.0,7,HR,MNC,155830
28,Bachelor,9,99.0,9,DevOps Engineer,Startup,186347
43,High School,31,85.0,7,Software Engineer,Government,208027
21,PhD,33,87.0,9,HR,Government,255908
44,PhD,19,72.0,7,Software Engineer,MNC,228775
55,High School,1,73.0,3,HR,Government,104023
44,Master,0,78.0,7,HR,MNC,148053
37,High School,23,49.0,8,DevOps Engineer,Government,188357
25,High School,26,93.0,6,HR,Startup,194822
40,Bachelor,1,59.0,1,Software Engineer,Government,116060
41,High School,30,40.0,8,DevOps Engineer,Startup,192861
51,High School,13,52.0,7,Data Scientist,MNC,172125
56,PhD,1,40.0,4,Software Engineer,MNC,144976
31,Bachelor,28,44.0,2,Data Scientist,MNC,194738
35,PhD,14,55.0,6,Data Analyst,Startup,178177
39,PhD,11,54.0,1,DevOps Engineer,MNC,173349
27,Master,27,88.0,2,Data Analyst,MNC,218131
48,Master,19,67.0,8,DevOps Engineer,Startup,194014
25,Bachelor,23,70.0,3,DevOps Engineer,Government,192183
25,,20,62.0,3,Software Engineer,MNC,179087
50,Master,9,87.0,2,Data Scientist,Government,173201
52,Master,13,84.0,4,DevOps Engineer,Government,186580
28,Master,17,82.0,2,Data Scientist,MNC,198276
30,Master,23,56.0,8,DevOps Engineer,MNC,210848
58,Master,13,88.0,2,Data Scientist,Startup,189160
52,PhD,33,73.0,1,Data Analyst,Startup,223883
48,Bachelor,11,,4,Software Engineer,MNC,160761
37,PhD,21,53.0,5,DevOps Engineer,Government,196344
51,PhD,5,50.0,0,Manager,Startup,161137
28,High School,21,67.0,5,Data Scientist,Startup,181253
45,PhD,13,81.0,9,Data Scientist,MNC,230863
29,Master,15,71.0,2,Manager,MNC,184833
22,Master,24,74.0,3,Software Engineer,MNC,203949
35,High School,31,98.0,5,Data Scientist,MNC,240771
23,High School,32,70.0,7,Software Engineer,Startup,199701
56,High School,19,56.0,8,Data Scientist,Startup,179049
24,High School,17,86.0,5,HR,Startup,148713
34,High School,2,48.0,6,Data Scientist,Government,132879
45,PhD,22,49.0,4,HR,Startup,169599
30,High School,31,47.0,8,DevOps Engineer,Startup,185906
41,PhD,15,60.0,3,Software Engineer,MNC,183303
56,Bachelor,4,52.0,9,Data Scientist,Startup,155761
32,High School,3,98.0,5,Data Analyst,Startup,144301
47,High School,20,89.0,4,Data Analyst,Startup,174060
22,PhD,13,44.0,0,Manager,MNC,179126
33,Bachelor,30,45.0,4,Data Analyst,Startup,177321
52,PhD,13,69.0,4,HR,Startup,170807
51,PhD,5,70.0,8,Data Analyst,Government,176286
36,High School,11,56.0,0,Data Analyst,Government,115840
52,Master,15,50.0,4,Data Analyst,Government,151298
52,Master,16,59.0,6,Data Scientist,Government,196157
54,PhD,22,87.0,5,Manager,MNC,236467
31,High School,13,48.0,5,Software Engineer,Government,142724
30,Bachelor,6,41.0,6,Manager,Startup,143915
35,Master,31,76.0,5,HR,Government,208666
37,Bachelor,14,40.0,4,Data Scientist,MNC,168642
38,Master,16,43.0,9,DevOps Engineer,Government,180220
29,High School,33,75.0,4,Data Scientist,Government,223279
45,,4,93.0,8,Data Analyst,MNC,190436
34,Bachelor,26,97.0,7,Data Analyst,MNC,213210
45,Bachelor,22,64.0,9,HR,MNC,189987
42,PhD,13,42.0,3,DevOps Engineer,MNC,179989
50,Bachelor,14,48.0,3,Data Scientist,MNC,154582
40,Master,32,61.0,9,DevOps Engineer,MNC,230796
41,PhD,30,62.0,4,Software Engineer,Startup,223982
52,Master,34,51.0,2,Manager,Government,231654
41,Master,16,49.0,7,Data Scientist,Government,181797
55,High School,27,73.0,6,DevOps Engineer,MNC,210145
52,Master,18,82.0,4,Software Engineer,MNC,200982
50,High School,22,49.0,9,Software Engineer,Startup,176678
59,Bachelor,31,69.0,2,Manager,Startup,212664
32,Bachelor,12,61.0,4,Software Engineer,MNC,168503
38,High School,19,45.0,2,HR,Startup,119279
41,Master,34,89.0,9,Software Engineer,Startup,256357
33,PhD,4,41.0,4,DevOps Engineer,MNC,164886
41,PhD,8,69.0,0,HR,MNC,150612
28,High School,28,41.0,5,Software Engineer,MNC,184140
27,Bachelor,5,71.0,9,Data Analyst,MNC,146569
43,Bachelor,24,81.0,3,Software Engineer,Government,201892
52,PhD,30,55.0,3,HR,Government,209950
31,,21,51.0,7,Software Engineer,MNC,169632
42,PhD,1,40.0,1,Software Engineer,Startup,114187
42,Master,4,92.0,3,Software Engineer,MNC,171575
45,Master,26,47.0,1,HR,Government,155968
42,High School,24,87.0,0,Software Engineer,Startup,176195
48,High School,7,89.0,9,Manager,Government,178574
49,Master,0,52.0,2,DevOps Engineer,MNC,139203
33,Bachelor,19,54.0,7,Manager,Government,193490
38,High School,22,92.0,5,HR,Government,180189
22,Master,31,83.0,6,Data Analyst,Government,220491
49,Master,10,47.0,1,Manager,Startup,151216
41,Bachelor,23,49.0,5,DevOps Engineer,Government,172239
35,Bachelor,10,85.0,7,Data Scientist,Startup,188092
47,Bachelor,28,44.0,7,DevOps Engineer,MNC,210747
51,Bachelor,25,89.0,3,Manager,MNC,221266
35,PhD,15,58.0,5,Data Scientist,Government,205737
43,Bachelor,34,86.0,4,HR,Startup,200409
44,PhD,19,77.0,8,DevOps Engineer,MNC,223949
33,High School,2,98.0,7,Data Analyst,Startup,146598
42,Master,0,50.0,1,Data Scientist,Startup,116078
57,,0,92.0,6,Data Scientist,Government,180890
53,High School,16,82.0,6,DevOps Engineer,Government,173943
23,High School,1,59.0,0,Manager,Startup,122084
39,PhD,28,59.0,0,Data Scientist,Startup,208051
43,High School,19,60.0,3,HR,Government,148406
49,High School,5,57.0,4,DevOps Engineer,Startup,132496
50,PhD,7,96.0,3,HR,Government,178125
59,High School,28,89.0,6,DevOps Engineer,Startup,219013
45,Bachelor,32,49.0,2,HR,Government,177111
57,,2,73.0,6,Manager,Startup,161678
28,Master,34,65.0,7,DevOps Engineer,Government,233281
36,High School,4,69.0,5,Data Analyst,Startup,126062
28,Master,26,48.0,5,Manager,MNC,219163
21,Bachelor,11,85.0,7,HR,MNC,172797
25,Bachelor,19,90.0,7,DevOps Engineer,Startup,208633
23,Bachelor,19,70.0,6,Manager,MNC,194800
21,High School,8,81.0,5,HR,Startup,126395
24,High School,3,94.0,5,Software Engineer,Startup,145474
55,Bachelor,18,43.0,9,Software Engineer,MNC,183322
52,Master,26,45.0,5,Data Scientist,Startup,203161
54,Master,12,53.0,7,Data Analyst,Government,158850
45,PhD,12,43.0,0,Software Engineer,Startup,147407
30,Bachelor,21,65.0,4,HR,Startup,168545
41,Master,27,86.0,2,Manager,MNC,237518
59,Bachelor,21,87.0,7,DevOps Engineer,Government,200789
47,Master,18,78.0,5,Manager,Startup,203482
47,PhD,7,56.0,1,Data Scientist,Startup,169552
22,PhD,7,58.0,6,Manager,Startup,181140
33,Bachelor,25,90.0,6,Software Engineer,Startup,204641
29,,25,,4,Manager,Startup,229210
56,High School,22,45.0,7,Software Engineer,Startup,158469
42,PhD,12,68.0,4,Software Engineer,Government,187762
46,Bachelor,27,50.0,0,Data Analyst,Government,161631
32,Bachelor,8,55.0,8,Data Scientist,Startup,152537
37,Master,19,69.0,3,HR,Startup,169493
34,Bachelor,18,64.0,1,Software Engineer,MNC,160251
34,PhD,11,79.0,3,DevOps Engineer,Government,181824
54,Bachelor,14,50.0,8,Data Scientist,Government,169962
40,Bachelor,30,46.0,1,HR,Startup,152756
31,High School,13,65.0,3,DevOps Engineer,Government,158444
36,High School,10,,1,Manager,Government,167175
51,PhD,25,61.0,4,Data Scientist,MNC,233706
26,Master,26,64.0,2,DevOps Engineer,MNC,201416
39,High School,10,58.0,9,Data Scientist,Government,162894
57,Master,33,70.0,1,Data Scientist,Government,232070
24,PhD,18,65.0,8,Manager,Government,228510
24,High School,5,81.0,4,Manager,Startup,154594
40,Master,27,80.0,9,Data Scientist,MNC,245422
30,High School,0,75.0,4,DevOps Engineer,Startup,118589
44,PhD,34,62.0,0,Data Analyst,MNC,222848
55,PhD,7,86.0,5,Software Engineer,MNC,185172
46,High School,6,52.0,6,Manager,MNC,149869
57,Master,10,64.0,0,Data Analyst,Government,137250
58,Bachelor,3,41.0,8,Manager,MNC,143164
41,Bachelor,24,41.0,7,Data Scientist,Startup,182804
59,High School,11,55.0,7,Data Analyst,MNC,149694
41,Master,25,48.0,6,DevOps Engineer,Startup,186312
30,Bachelor,11,67.0,4,DevOps Engineer,MNC,165854
58,PhD,23,52.0,2,HR,MNC,181692
24,Master,15,74.0,8,Software Engineer,Government,192854
40,Bachelor,12,80.0,6,Software Engineer,Startup,167703
37,Master,24,52.0,9,Manager,MNC,226619
27,High School,3,70.0,9,Software Engineer,MNC,153899
24,Master,10,60.0,7,HR,Startup,156229
49,Bachelor,31,71.0,5,DevOps Engineer,MNC,219860
34,High School,6,93.0,4,Data Analyst,Government,133802
23,Master,10,73.0,7,Data Analyst,Startup,168874
44,PhD,27,47.0,2,DevOps Engineer,Government,213438
57,Bachelor,22,98.0,6,Data Scientist,Startup,210871
36,High School,22,80.0,1,DevOps Engineer,Startup,172955
24,Master,27,,2,Data Analyst,Startup,209184
44,PhD,25,41.0,1,Manager,MNC,210659
54,Bachelor,24,77.0,4,HR,Startup,172574
50,PhD,28,71.0,6,DevOps Engineer,Startup,240169
38,Master,18,93.0,9,Data Scientist,Startup,217546
39,Master,32,79.0,9,Manager,Government,249263
51,High School,13,97.0,0,DevOps Engineer,Startup,160377
39,PhD,13,67.0,9,Manager,MNC,221866
39,High School,34,76.0,8,DevOps Engineer,Startup,217377
42,Bachelor,29,80.0,0,Manager,Startup,209660
44,High School,27,40.0,0,Software Engineer,Government,150072
32,Bachelor,16,80.0,9,Manager,MNC,210543
50,Master,2,49.0,7,Software Engineer,MNC,144207
58,Master,15,,5,Data Analyst,MNC,199926
51,PhD,29,43.0,5,Software Engineer,Startup,204110
56,Bachelor,28,74.0,8,Manager,Startup,233021
39,Master,14,,3,HR,MNC,141623
56,PhD,24,86.0,7,HR,MNC,235537
50,PhD,22,50.0,3,Data Analyst,Government,183537
53,High School,24,53.0,1,Manager,MNC,180715
38,PhD,6,77.0,7,Software Engineer,Startup,171332
48,Master,21,51.0,6,HR,Startup,163855
31,High School,16,84.0,3,DevOps Engineer,Startup,166231
53,Bachelor,17,56.0,8,Data Scientist,Government,184030
37,Bachelor,9,55.0,8,Manager,MNC,176385
26,Master,9,74.0,7,DevOps Engineer,Startup,173911
24,Master,6,41.0,0,DevOps Engineer,Government,132572
40,High School,26,50.0,6,Manager,Government,199687
47,High School,32,80.0,4,Data Scientist,Startup,205162
35,Master,0,42.0,6,HR,Government,108886
26,Master,33,68.0,8,Data Scientist,Government,238202
34,Bachelor,3,57.0,1,Data Analyst,Startup,111348
31,Bachelor,16,59.0,3,Software Engineer,Government,160718
59,,3,86.0,3,Software Engineer,Startup,132868
29,Master,25,53.0,1,DevOps Engineer,Startup,173015
46,PhD,3,73.0,2,HR,Government,145505
36,Master,0,88.0,7,Data Scientist,Startup,171032
25,Master,6,93.0,8,DevOps Engineer,Startup,179343
30,Bachelor,29,70.0,5,Manager,MNC,233033
23,Master,8,97.0,9,DevOps Engineer,Startup,190799
33,High School,34,79.0,1,Manager,MNC,214138
50,Master,7,81.0,1,Manager,MNC,173344
26,Master,23,97.0,6,Data Analyst,MNC,218288
37,Master,18,57.0,7,Data Analyst,MNC,183431
39,,26,69.0,7,Manager,Government,235235
55,PhD,31,64.0,5,HR,Government,214766
46,Master,13,58.0,9,Data Analyst,Startup,170195
25,High School,17,47.0,7,Data Analyst,Startup,142593
49,High School,27,67.0,0,Software Engineer,Startup,160720
57,Master,28,47.0,8,DevOps Engineer,Government,215164
40,Bachelor,15,70.0,0,Software Engineer,MNC,163727
41,PhD,34,42.0,2,HR,Government,208307
30,Master,30,42.0,8,Data Analyst,Government,193634
25,Master,3,83.0,4,Data Analyst,Startup,144670
56,Master,16,61.0,8,Data Scientist,Startup,187844
26,Bachelor,25,56.0,8,HR,Startup,166252
46,Bachelor,3,75.0,5,DevOps Engineer,MNC,161865
24,Bachelor,29,56.0,0,DevOps Engineer,MNC,197669
59,PhD,29,,9,DevOps Engineer,Government,227199
59,High School,21,90.0,6,HR,MNC,188598
55,PhD,10,48.0,5,Data Scientist,Startup,178400
21,Bachelor,1,69.0,8,Data Scientist,MNC,159156
44,High School,11,60.0,6,Software Engineer,MNC,155370
56,High School,29,51.0,3,HR,MNC,169624
26,Bachelor,17,76.0,6,HR,MNC,165682
51,Bachelor,25,71.0,1,Data Scientist,Startup,198218
40,PhD,6,50.0,5,Manager,Startup,167830
44,Bachelor,0,59.0,5,Manager,Government,134297
45,High School,25,74.0,1,Software Engineer,Government,184370
56,Master,22,92.0,3,Manager,Government,225006
41,Bachelor,25,86.0,7,Manager,MNC,225459
50,Bachelor,5,85.0,7,Manager,MNC,180023
44,PhD,5,50.0,7,Data Analyst,Startup,152392
50,PhD,7,91.0,7,Software Engineer,Government,206064
42,Bachelor,23,47.0,0,Data Scientist,Startup,170809
48,High School,21,43.0,1,Manager,Government,160129
27,High School,18,66.0,3,DevOps Engineer,Government,155314
55,Master,17,83.0,8,Data Analyst,Government,196749
48,Bachelor,30,79.0,2,Manager,MNC,233252
34,PhD,29,77.0,5,Data Analyst,Government,232101
30,High School,32,86.0,6,Software Engineer,Government,217945
36,Master,9,69.0,7,DevOps Engineer,MNC,174489
36,Bachelor,11,83.0,6,DevOps Engineer,Government,188324
51,High School,29,87.0,2,DevOps Engineer,MNC,202388
45,Bachelor,26,87.0,5,Manager,MNC,224051
33,Bachelor,8,66.0,4,Data Analyst,Startup,134919
26,High School,20,60.0,9,DevOps Engineer,MNC,194658
29,High School,11,91.0,3,HR,MNC,159599
56,High School,28,59.0,0,HR,MNC,160313
40,Bachelor,32,99.0,6,Data Analyst,Government,223645
38,Bachelor,14,43.0,7,Manager,Startup,159674
41,Master,1,50.0,1,Manager,Government,133338
24,PhD,17,52.0,6,Software Engineer,MNC,204892
53,Bachelor,2,48.0,5,Software Engineer,MNC,135543
47,PhD,6,43.0,4,DevOps Engineer,Startup,155429
27,High School,17,51.0,3,Data Scientist,Startup,157023
26,Bachelor,32,48.0,1,Software Engineer,MNC,187165
35,Master,30,52.0,9,Manager,MNC,232835
38,Master,10,87.0,5,Data Scientist,Government,186550
52,PhD,3,65.0,4,Software Engineer,MNC,173265
31,High School,17,77.0,1,Data Analyst,Government,146836
40,PhD,3,81.0,9,HR,Startup,159908
44,High School,33,52.0,6,Software Engineer,Government,201351
35,Master,28,78.0,5,Software Engineer,MNC,216309
27,PhD,23,67.0,8,Data Analyst,Government,213353
41,Master,21,97.0,9,Manager,Government,234092
46,Master,1,58.0,4,DevOps Engineer,Startup,140623
34,High School,5,63.0,8,Data Analyst,Government,134922
57,PhD,24,58.0,8,DevOps Engineer,MNC,229037
41,PhD,20,88.0,0,Software Engineer,Government,196725
38,Master,15,52.0,4,Manager,Government,183844
25,Master,30,52.0,8,Data Scientist,Government,216599
23,High School,13,97.0,6,Software Engineer,MNC,179492
43,Bachelor,27,67.0,5,Data Analyst,Government,195775
46,Bachelor,31,92.0,5,Data Scientist,MNC,234611
57,Master,27,41.0,6,HR,Government,178382
44,Bachelor,8,49.0,0,Data Scientist,Startup,125295
39,Bachelor,21,61.0,3,Data Analyst,Startup,157382
45,Bachelor,31,52.0,0,Data Scientist,Startup,184402
41,Bachelor,4,97.0,5,Data Analyst,MNC,160820
32,Master,22,48.0,3,Software Engineer,MNC,191482
53,Bachelor,4,72.0,0,Manager,MNC,142965
24,Bachelor,31,53.0,8,HR,Government,194389
27,High School,9,87.0,3,Manager,MNC,167424
42,Master,14,59.0,5,Manager,MNC,182331
53,PhD,6,54.0,6,Manager,MNC,177041
39,Bachelor,3,44.0,5,HR,Startup,110849
33,PhD,34,89.0,8,Data Scientist,Government,275770
31,PhD,25,71.0,3,HR,Startup,202477
30,Bachelor,11,67.0,4,DevOps Engineer,MNC,165854
45,Master,5,97.0,0,HR,Government,142539
38,High School,22,92.0,5,HR,Government,180189
49,High School,23,98.0,1,Data Analyst,Startup,173711
45,Bachelor,19,57.0,8,HR,Startup,154712
53,High School,3,76.0,9,DevOps Engineer,MNC,164869
29,High School,4,72.0,3,Software Engineer,MNC,137808
33,Master,33,90.0,6,Data Scientist,Startup,255889
32,PhD,34,74.0,5,HR,Government,237881
26,Bachelor,30,80.0,7,Manager,MNC,251646
38,High School,6,53.0,2,Data Analyst,MNC,120433
30,Master,20,92.0,7,Software Engineer,Government,210550
59,High School,0,49.0,4,Software Engineer,MNC,107139
22,Bachelor,34,80.0,5,Software Engineer,MNC,238833
23,Master,2,46.0,8,Software Engineer,Startup,131028
34,High School,8,41.0,7,Manager,Government,154275
30,Bachelor,12,90.0,9,Software Engineer,Startup,178587
